Met_station,Met_station_name,Met_Lat,Met_long,Met_elevation,Date (Local),Average daily wind speed,Precipitation,Snowfall,Snow depth,Temperature Average,Maximum temperature,Minimum temperature,Direction of fastest 2-minute wind,Direction of fastest 5-second wind,Fastest 2-minute wind speed,Fastest 5-second wind speed
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-12-15,13.87,0.0,0.0,0.0,26.0,30,10,340,360.0,30.0,40.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-12-16,6.93,0.0,0.0,0.0,27.0,45,11,200,140.0,17.0,21.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-12-17,5.14,0.0,0.0,0.0,33.0,44,24,40,20.0,13.0,14.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-12-18,12.3,0.0,0.0,0.0,33.0,40,18,10,360.0,31.1,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-12-19,9.84,0.0,0.0,0.0,30.0,49,14,300,310.0,25.9,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-12-20,6.71,0.0,0.0,0.0,33.0,53,19,310,310.0,19.9,27.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-12-21,8.72,0.0,0.0,0.0,50.0,58,30,310,310.0,18.1,27.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-12-22,14.76,0.0,0.1,0.0,42.0,63,26,300,310.0,38.9,55.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-12-23,14.99,0.0,0.0,0.0,31.0,33,8,310,310.0,42.9,62.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-12-24,7.83,0.0,0.0,0.0,30.0,54,11,350,340.0,25.1,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-12-25,6.71,0.0,0.0,0.0,38.0,55,22,20,20.0,12.1,14.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-12-26,9.17,0.0,0.0,0.0,41.0,59,25,320,310.0,21.9,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-12-27,9.62,0.0,0.0,0.0,41.0,48,25,290,290.0,25.9,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-12-28,11.18,0.33,2.8,0.0,30.0,33,23,140,140.0,23.0,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-12-29,8.05,0.02,0.3,3.1,29.0,40,17,350,340.0,21.9,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-12-30,4.92,0.0,0.0,3.1,20.0,35,3,30,20.0,12.1,14.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-12-31,8.95,0.0,0.0,2.0,26.0,46,14,330,330.0,19.9,25.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-01,10.74,0.0,0.0,2.0,32.0,39,23,320,320.0,25.9,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-02,7.61,0.0,0.0,2.0,29.0,46,13,350,330.0,16.1,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-03,10.29,0.0,0.0,1.2,33.0,48,19,330,340.0,25.9,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-04,8.95,0.0,0.0,0.0,38.0,48,23,360,300.0,19.9,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-05,13.87,0.0,0.0,0.0,38.0,55,27,300,300.0,36.9,49.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-06,5.82,0.0,0.0,0.0,33.0,41,20,340,330.0,21.9,27.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-07,6.26,0.0,0.0,0.0,31.0,46,20,170,170.0,13.0,15.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-08,7.61,0.0,0.0,0.0,31.0,41,21,160,160.0,15.0,18.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-09,3.58,0.18,2.2,0.0,27.0,28,24,130,130.0,12.1,14.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-10,3.58,0.01,0.2,2.0,23.0,24,8,250,250.0,8.9,11.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-11,4.7,0.0,0.0,2.0,25.0,42,11,20,10.0,12.1,14.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-12,6.93,0.0,0.0,1.2,29.0,49,14,360,10.0,14.1,15.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-13,11.41,0.0,0.0,0.0,45.0,60,35,320,330.0,31.1,46.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-14,16.11,0.0,0.0,0.0,40.0,49,19,350,360.0,38.9,51.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-15,5.14,0.0,0.0,0.0,27.0,43,18,330,340.0,15.0,23.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-16,8.95,0.0,0.0,0.0,34.0,48,20,10,10.0,23.0,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-17,5.82,0.0,0.0,0.0,31.0,40,24,210,200.0,15.0,18.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-18,11.86,0.0,0.0,0.0,32.0,36,25,40,40.0,23.0,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-19,6.93,0.0,0.0,0.0,27.0,34,17,180,200.0,21.9,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-20,7.61,0.0,0.0,0.0,32.0,59,16,310,330.0,25.1,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-21,7.61,0.0,0.0,0.0,38.0,52,22,130,120.0,19.9,25.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-22,6.26,0.0,0.0,0.0,31.0,44,16,170,150.0,14.1,17.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-23,6.71,0.0,0.0,0.0,33.0,56,17,320,300.0,21.9,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-24,8.95,0.0,0.0,0.0,26.0,25,19,190,180.0,17.0,21.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-25,10.74,0.25,2.9,1.2,28.0,38,22,330,330.0,29.1,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-26,8.95,0.13,2.6,2.0,20.0,22,11,160,160.0,17.0,21.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-27,5.14,0.0,0.0,3.1,13.0,29,0,20,90.0,13.0,14.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-28,5.82,0.0,0.0,2.0,30.0,54,17,350,10.0,13.0,15.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-29,12.08,0.0,0.0,0.0,43.0,58,30,270,270.0,36.9,48.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-30,14.09,0.0,0.0,0.0,42.0,51,31,20,10.0,29.1,35.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-31,6.26,0.0,0.0,0.0,35.0,45,23,160,150.0,13.0,17.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-01,4.92,0.0,0.0,0.0,35.0,53,22,10,360.0,10.1,12.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-02,8.05,0.0,0.0,0.0,45.0,61,33,140,150.0,15.0,19.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-03,15.88,0.0,0.0,0.0,47.0,64,30,250,270.0,38.9,55.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-04,12.3,0.0,0.0,0.0,33.0,41,20,360,360.0,32.0,42.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-05,9.62,0.0,0.0,0.0,31.0,40,20,190,190.0,21.0,25.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-06,11.63,0.0,0.0,0.0,33.0,47,19,310,320.0,28.0,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-07,11.63,0.0,0.0,0.0,36.0,55,18,270,270.0,33.1,53.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-08,6.26,0.0,0.0,0.0,32.0,56,16,260,260.0,29.1,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-09,5.14,0.0,0.0,0.0,22.0,28,15,270,260.0,13.0,16.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-10,4.7,0.0,0.0,0.0,17.0,22,15,190,190.0,10.1,16.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-11,6.26,0.0,0.2,0.0,21.0,36,8,170,180.0,19.9,23.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-12,10.74,0.03,0.3,0.0,7.0,8,-2,170,150.0,16.1,21.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-13,6.93,0.05,0.6,0.0,1.0,5,-2,150,140.0,14.1,17.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-14,7.16,0.21,1.6,2.0,-4.0,-1,-13,160,160.0,13.0,16.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-15,2.68,0.0,0.0,3.1,-5.0,18,-16,30,30.0,14.1,15.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-16,5.59,0.0,0.0,2.0,20.0,38,5,10,10.0,17.0,19.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-17,7.16,0.21,3.3,2.0,22.0,31,8,150,150.0,16.1,19.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-18,3.36,0.08,0.9,5.9,19.0,23,10,90,90.0,8.9,10.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-19,6.49,0.0,0.0,3.9,22.0,47,9,300,290.0,31.1,42.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-20,8.95,0.0,0.0,2.0,29.0,42,15,360,20.0,30.0,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-21,8.95,0.0,0.0,1.2,33.0,38,22,330,330.0,21.9,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-22,6.49,0.0,0.0,0.0,37.0,56,22,20,20.0,16.1,18.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-23,10.07,0.0,0.0,0.0,45.0,65,28,310,300.0,30.0,42.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-24,14.54,0.05,3.2,0.0,34.0,38,25,160,150.0,29.1,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-25,6.26,0.21,3.5,5.9,24.0,26,15,110,110.0,12.1,17.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-26,7.61,0.0,0.0,2.0,28.0,49,14,250,310.0,21.0,27.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-27,12.08,0.0,0.0,0.0,34.0,46,21,270,250.0,33.1,45.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-28,10.74,0.0,0.0,0.0,29.0,34,19,20,340.0,19.9,25.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-01,8.5,0.0,0.0,0.0,30.0,45,18,180,160.0,19.9,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-02,7.83,0.0,0.0,0.0,39.0,63,19,30,20.0,16.1,19.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-03,7.61,0.0,0.0,0.0,44.0,60,29,160,130.0,17.0,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-04,13.42,0.28,1.5,0.0,38.0,46,28,340,350.0,30.0,42.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-05,10.51,0.0,0.0,0.0,42.0,55,32,320,320.0,21.9,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-06,9.62,0.0,0.0,0.0,43.0,62,27,160,150.0,25.9,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-07,9.84,0.0,0.0,0.0,52.0,65,40,160,160.0,21.9,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-08,9.4,0.0,0.0,0.0,50.0,68,35,240,210.0,29.1,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-09,9.17,0.0,0.0,0.0,52.0,68,38,340,340.0,25.9,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-10,14.76,0.0,0.0,0.0,45.0,52,29,260,260.0,38.9,53.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-11,10.96,0.0,0.0,0.0,35.0,45,26,150,170.0,21.0,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-12,5.82,0.01,0.0,0.0,35.0,37,30,130,130.0,14.1,17.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-13,8.5,0.47,4.3,0.0,34.0,36,29,360,350.0,21.0,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-14,26.62,0.11,2.1,5.1,31.0,33,26,340,340.0,40.0,55.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-15,8.05,0.0,0.0,5.1,28.0,40,20,330,320.0,29.1,42.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-16,11.18,0.0,0.0,1.2,36.0,44,29,20,330.0,21.9,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-17,17.22,0.0,0.0,0.0,34.0,44,27,10,350.0,32.0,44.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-18,7.16,0.0,0.0,0.0,35.0,52,21,150,140.0,18.1,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-19,6.71,0.0,0.0,0.0,41.0,60,25,160,160.0,18.1,23.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-20,13.42,0.0,0.0,0.0,50.0,73,34,210,230.0,32.0,44.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-21,13.42,0.35,4.1,0.0,50.0,53,30,320,330.0,25.9,36.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-22,10.29,0.15,2.2,5.9,34.0,41,30,30,340.0,17.0,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-23,16.11,0.0,0.0,1.2,36.0,44,30,360,20.0,25.9,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-24,11.63,0.03,0.4,0.0,33.0,40,28,160,160.0,19.9,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-25,6.49,0.0,0.0,0.0,35.0,51,21,220,150.0,18.1,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-26,6.71,0.0,0.0,0.0,42.0,50,32,330,330.0,21.9,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-27,8.72,0.0,0.0,0.0,40.0,53,27,20,350.0,25.9,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-28,5.82,0.0,0.0,0.0,45.0,69,24,30,260.0,15.0,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-29,17.9,0.0,0.0,0.0,55.0,74,30,260,260.0,40.9,57.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-30,9.84,0.0,0.0,0.0,35.0,36,25,350,360.0,23.9,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-31,6.26,0.0,0.0,0.0,34.0,52,20,170,170.0,17.0,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-01,8.95,0.0,0.0,0.0,43.0,65,21,140,150.0,18.1,23.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-02,8.28,0.0,0.0,0.0,56.0,75,39,70,90.0,30.0,44.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-03,7.61,0.0,0.0,0.0,57.0,76,37,160,150.0,19.9,25.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-04,7.83,0.0,0.0,0.0,62.0,79,47,190,320.0,21.9,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-05,10.07,0.0,0.0,0.0,61.0,79,41,230,220.0,28.0,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-06,14.76,0.0,0.0,0.0,60.0,71,35,10,360.0,36.9,45.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-07,10.29,0.0,0.0,0.0,44.0,62,32,10,360.0,25.9,34.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-08,9.4,0.0,0.0,0.0,53.0,71,34,300,320.0,25.1,36.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-09,16.78,0.0,0.0,0.0,48.0,53,33,360,360.0,40.9,52.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-10,7.38,0.0,0.0,0.0,43.0,64,25,140,170.0,18.1,25.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-11,12.3,0.0,0.0,0.0,52.0,65,31,80,90.0,31.1,40.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-12,8.72,0.0,0.0,0.0,37.0,48,24,30,30.0,19.9,25.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-13,12.3,0.0,0.0,0.0,39.0,48,33,160,160.0,23.9,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-14,11.41,0.0,0.0,0.0,39.0,53,28,110,110.0,25.1,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-15,11.63,0.5,3.7,0.0,37.0,40,30,360,10.0,23.9,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-16,16.55,0.0,0.0,3.1,31.0,37,27,360,10.0,28.0,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-17,8.95,0.0,0.0,0.0,33.0,38,29,20,10.0,21.9,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-18,9.84,0.0,0.0,0.0,40.0,57,25,350,340.0,23.9,34.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-19,12.08,0.14,1.6,1.2,42.0,57,21,60,60.0,25.1,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-20,8.72,0.02,0.1,0.0,26.0,37,18,200,190.0,16.1,23.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-21,11.41,0.0,0.0,0.0,32.0,43,27,90,170.0,18.1,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-22,9.62,0.0,0.0,0.0,38.0,63,21,20,10.0,29.1,36.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-23,7.38,0.09,0.0,0.0,47.0,56,36,60,60.0,21.9,25.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-24,10.51,0.0,0.0,0.0,46.0,68,31,190,160.0,30.0,42.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-25,14.09,0.0,0.0,0.0,61.0,80,43,210,230.0,36.0,46.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-26,17.22,0.0,0.0,0.0,68.0,78,55,210,200.0,31.1,55.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-27,15.43,0.0,0.0,0.0,58.0,62,41,350,340.0,33.1,47.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-28,15.21,0.0,0.0,0.0,46.0,57,39,340,330.0,28.0,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-29,10.96,0.0,0.0,0.0,54.0,70,39,30,20.0,21.0,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-30,6.49,0.0,0.0,0.0,60.0,78,39,160,160.0,18.1,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-05-01,7.38,0.0,0.0,0.0,66.0,84,47,350,210.0,23.9,38.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-05-02,18.12,0.33,0.0,0.0,65.0,73,46,360,360.0,40.9,55.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-05-03,13.42,0.49,0.0,0.0,43.0,47,35,350,360.0,21.9,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-05-04,8.5,0.0,0.0,0.0,43.0,57,38,150,150.0,19.9,25.9
